"_id","title","tags","original-price","discount","price-main-md","seller","ProductId","price-promotional"
"ObjectId(""6296b11afc39a438146749ff"")","CS transpirable CS Militar Táctico Táctico PC Lente Airsoft Mask CS Mascarilla Paintball","[""deportes"",""deportes/deportes-de-equipo"",""deportes-de-equipo/beisbol"",""beisbol/proteccion-personal-para-beisbol"",""proteccion-personal-para-beisbol/mascara-para-catcher-de-beisbol"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",298,0.6006711409395973,119,"{""score"":4.3,""link-low-md"":""BigbigStore""}",10371,
"ObjectId(""6296b11afc39a43814674a00"")","Pulsera inteligente Xiaomi Mi Band 6  - Negro","[""deportes"",""deportes/tecnologia-para-deportes"",""tecnologia-para-deportes/monitores-de-actividad"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",319,0.42006269592476486,185,"{""score"":4.7,""link-low-md"":""Xiaomi Tienda En Línea Autorizada""}",10372,
"ObjectId(""6296b11afc39a43814674a01"")","Moderno Sensor Táctil Luz De Escritorio Lámpara De Mesa dorado","[""computacion"",""computacion/proyeccion-computacion"",""proyeccion-computacion/lamparas-para-proyeccion"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",623,0.2857142857142857,445,"{""score"":4.2,""link-low-md"":""Prettyia""}",10373,
"ObjectId(""6296b11afc39a43814674a02"")","01 BARRILLITO + 4 VASITOS","[""hogar"",""hogar/articulos-de-temporada""]",145,0.13793103448275867,125,"{""score"":4.4,""link-low-md"":""MICROMASTER""}",10374,
"ObjectId(""6296b11afc39a43814674a03"")","Combo 2 Pcs Audífonos Lenovo XT89 Tws Auriculares Bluetooth Negro","[""tv-audio-y-video"",""tv-audio-y-video/audio"",""audio/audifonos"",""audifonos/audifonos-over-ear"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",129,0.13178294573643412,112,"{""score"":4.4,""link-low-md"":""Water""}",10375,102.9
"ObjectId(""6296b11afc39a43814674a04"")","Waflera Imaco 4 Porciones Wm4150 - Blanco","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-alimentos"",""preparacion-de-alimentos/sandwicheras-y-waffleras"",""sandwicheras-y-waffleras/waffleras""]",299,0.4013377926421404,179,"{""score"":4.6,""link-low-md"":""ELECTRODOMESTICOS JARED""}",10376,
"ObjectId(""6296b11afc39a43814674a05"")","Gruesa de plástico desechable de repostería bolsa de glaseado de la torta de tuberías de la magdalena bolsa de Decoración","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/pan-y-tortillas-empacadas"",""pan-y-tortillas-empacadas/panaderia"",""panaderia/pasteles"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",94,0.26595744680851063,69,"{""score"":4.1,""link-low-md"":""ForeverFriend""}",10377,
"ObjectId(""6296b11afc39a43814674a06"")","Sirena de 60 W - Blanco","[""ferreteria"",""ferreteria/instalaciones-electricas"",""instalaciones-electricas/alarmas-y-sensores""]",,,799,"{""score"":4.6,""link-low-md"":""Sodimac Perú""}",10378,
"ObjectId(""6296b11afc39a43814674a07"")","AUDIFONO PS4 TURTLE BEACH BATTLE BUDS WIRED BLANCO","[""consolas-y-videojuegos"",""consolas-y-videojuegos/playstation-videojuegos"",""playstation-videojuegos/accesorios-playstation"",""accesorios-playstation/auriculares-playstation""]",199,0.5527638190954773,89,"{""score"":4.8,""link-low-md"":""TIENDA PIXEL GAMES""}",10379,
"ObjectId(""6296b11afc39a43814674a08"")","Lasagne al Huevo Divella 500 gr.","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/arroz-pasta-y-semillas"",""arroz-pasta-y-semillas/pasta""]",,,17.8,"{""score"":4.9,""link-low-md"":""Best Brands SAC""}",10380,
"ObjectId(""6296b11afc39a43814674a09"")","Lattitude Expedition Perfume de Hombre","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/perfumeria-y-fragancias"",""perfumeria-y-fragancias/perfumes-para-hombre""]",156,0.20000000000000007,124.8,"{""score"":4.6,""link-low-md"":""NOVUS""}",10381,
"ObjectId(""6296b11afc39a43814674a0a"")","Vivi Nail Uñas Adhesivas Set Azul C Ondas Plateadas","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/maquillaje"",""maquillaje/brochas-aplicadores-y-accesorios"",""brochas-aplicadores-y-accesorios/accesorios-para-unas""]",,,16,"{""score"":4.6,""link-low-md"":""Dimawe SAC""}",10382,
"ObjectId(""6296b11afc39a43814674a0b"")","Consola Super Mini Classic Edition SNES 21","[""consolas-y-videojuegos"",""consolas-y-videojuegos/coleccionables-consolas-y-videojuegos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",455,0.38681318681318677,279,"{""score"":4.3,""link-low-md"":""YoursLoveCity""}",10383,
"ObjectId(""6296b11afc39a43814674a0c"")","Mando Xbox Wireless Rojo Pulse Red Xbox Serie X One One S","[""consolas-y-videojuegos"",""consolas-y-videojuegos/xbox-videojuegos"",""xbox-videojuegos/accesorios-xbox"",""accesorios-xbox/controles-xbox""]",484,0.2995867768595041,339,"{""score"":4.7,""link-low-md"":""GameCenter SAC""}",10384,
"ObjectId(""6296b11afc39a43814674a0d"")","Ropa deportiva sexy para damas elegantes tops + pantalones de yoga y Pilates-Azul","[""deportes"",""deportes/ropa-y-calzado-deportivo-mujer"",""ropa-y-calzado-deportivo-mujer/polos-deportivos-mujer"",""polos-deportivos-mujer/polos-deportivos-para-yoga-y-pilates-mujer"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",159,0.15094339622641506,135,"{""score"":4.3,""link-low-md"":""Sunshine Beauty Hair""}",10385,
"ObjectId(""6296b11afc39a43814674a0e"")","Camiseta del Paris Saint-Germain","[""deportes"",""deportes/fan-shop"",""fan-shop/fan-shop-futbol"",""fan-shop-futbol/ropa-fan-shop-futbol"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",140,0.2142857142857143,110,"{""score"":4.6,""link-low-md"":""WEINA""}",10386,
"ObjectId(""6296b11afc39a43814674a0f"")","Polo Hombre Manuel Manga Corta Acero.","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre"",""polos-hombre/polos-manga-corta-hombre""]",59.9,0,59.9,"{""score"":4.8,""link-low-md"":""TopiTop""}",10387,
"ObjectId(""6296b11afc39a43814674a10"")","Audifono JBL T110 Wired In-Ear Blue S Ame","[""tv-audio-y-video"",""tv-audio-y-video/audio"",""audio/audifonos"",""audifonos/audifonos-in-ear""]",,,49.9,"{""score"":4.8,""link-low-md"":""LIVE""}",10388,
"ObjectId(""6296b11afc39a43814674a11"")","GAFAS DE SOL TOUS STO361-57579X GRIS","[""moda"",""moda/mujeres"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",647,0.41112828438949,381,"{""score"":4.9,""link-low-md"":""FASHION TOF""}",10389,
"ObjectId(""6296b11afc39a43814674a12"")","Beagle, gatos de vuelta a la escuela cubierta interior o exterior 18x27","[""moda"",""moda/novias"",""novias/boda-mujer"",""boda-mujer/vestidos-de-novia"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",361,0.19944598337950137,289,"{""score"":4.4,""link-low-md"":""KB ZONE""}",10390,
"ObjectId(""6296b11afc39a43814674a13"")","El Gigante Titanosaurio","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/libros-infantiles"",""libros-infantiles/interactivos-y-estimulacion""]",,,11.9,"{""score"":4.6,""link-low-md"":""Lexus Editores""}",10391,
"ObjectId(""6296b11afc39a43814674a14"")","Mochila Bebe mujer - Velvet Quilted Large - beige","[""moda"",""moda/carteras-billeteras-maletas-y-mochilas"",""carteras-billeteras-maletas-y-mochilas/carteras-mujer""]",240,0.37916666666666665,149,"{""score"":4.6,""link-low-md"":""ZARCEX""}",10392,
"ObjectId(""6296b11afc39a43814674a15"")","Máscara facial de ciclismo para motocicleta, capucha para deportes a =","[""deportes"",""deportes/ropa-y-calzado-deportivo-ninos"",""ropa-y-calzado-deportivo-ninos/gorros-gorras-y-viseras-deportivas-ninos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",113,0.19469026548672563,91,"{""score"":4,""link-low-md"":""Coscoss""}",10393,
"ObjectId(""6296b11afc39a43814674a16"")","type 3#10 PCS Color desechable FACE_MASKS PARA LOS PODERES DE GRAMITOS","[""moda"",""moda/disfraces"",""disfraces/accesorios-para-disfraces"",""accesorios-para-disfraces/antifaces"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",173,0.19653179190751446,139,"{""score"":3.9,""link-low-md"":""AI Fahion""}",10394,
"ObjectId(""6296b11afc39a43814674a17"")","Galeon XXI - Gel Energizante After Shave con Quinua Negra y Feromonas","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-para-afeitado"",""articulos-para-afeitado/accesorios-afeitado""]",81.7,0.1689106487148102,67.9,"{""score"":4.3,""link-low-md"":""COMERCIAL ANYELINA""}",10395,
"ObjectId(""6296b11afc39a43814674a18"")","Agua SAN MATEO SIN GAS (X3) BOT 2.5 LT","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/bebidas-e-infusiones"",""bebidas-e-infusiones/agua"",""agua/agua-mineral""]",,,12,"{""score"":4.6,""link-low-md"":""BACKUS""}",10396,
"ObjectId(""6296b11afc39a43814674a19"")","Control Remoto AOC PARA SMART TV","[""tv-audio-y-video"",""tv-audio-y-video/tv-y-video"",""tv-y-video/accesorios-de-tv-y-video"",""accesorios-de-tv-y-video/controles-remotos""]",,,42.99,"{""score"":4.3,""link-low-md"":""MOMENTS SMART""}",10397,
"ObjectId(""6296b11afc39a43814674a1a"")","Carpa Castillo Casita Armable para Niños y Niñas MOD1","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/muebles-infantiles"",""muebles-infantiles/habitacion-infantil"",""habitacion-infantil/decoracion-y-luces-para-habitacion-infantil"",""decoracion-y-luces-para-habitacion-infantil/decoracion-para-habitacion-infantil""]",69,0.4217391304347826,39.9,"{""score"":4.6,""link-low-md"":""Digital Peru""}",10398,
"ObjectId(""6296b11afc39a43814674a1b"")","Extractor de jugos Imaco CP4830-Negro","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-bebidas"",""preparacion-de-bebidas/extractores""]",299,0.4347826086956522,169,"{""score"":4.6,""link-low-md"":""IMPORT & EXPORT YESSI""}",10399,
"ObjectId(""6296b11afc39a43814674a1c"")","Zapatilla Under Aromur Thrill 3 - Negro","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-deportivas-hombre"",""zapatillas-deportivas-hombre/zapatillas-para-caminar-hombre""]",359,0.33426183844011137,239,"{""score"":4.5,""link-low-md"":""Richorf Shoes""}",10400,
"ObjectId(""6296b11afc39a43814674a1d"")","Consecuencias de decir te quiero","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/literatura-y-novelas"",""literatura-y-novelas/poesia""]",59,0.1694915254237288,49,"{""score"":4.7,""link-low-md"":""Aleph IBD""}",10401,47
"ObjectId(""6296b11afc39a43814674a1e"")","Belleza Y Bienestar - Editorial LIBSA","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/libros-infantiles"",""libros-infantiles/interactivos-y-estimulacion""]",,,72,"{""score"":4.6,""link-low-md"":""Lexus Editores""}",10402,
"ObjectId(""6296b11afc39a43814674a1f"")","Baofeng-walkie talkie de banda Dual UHF VHF BF-H6, 136-174MHz, 400-520MHz, 3 potencias, 2w/5w/10w, radio ham de largo alcance de 10km DJL","[""celulares-y-tablets"",""celulares-y-tablets/walkie-talkies"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",707,0.19943422913719944,566,"{""score"":3.6,""link-low-md"":""DJL Digital Store""}",10403,
"ObjectId(""6296b11afc39a43814674a20"")","POKEMON MEGA CHARIZARD TAKARA TOMY JAPON","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/juguetes-y-juegos"",""juguetes-y-juegos/figuras-de-accion-y-coleccionables"",""figuras-de-accion-y-coleccionables/coleccionables""]",200,0.4804999999999999,103.9,"{""score"":4.8,""link-low-md"":""CALFORD IMPORT""}",10404,
"ObjectId(""6296b11afc39a43814674a21"")","Case Funda SUPCASE 360° para Samsung Galaxy S20 - Negro","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/fundas-de-celular"",""fundas-de-celular/carcasas-celulares""]",150,0.33399999999999996,99.9,"{""score"":4.5,""link-low-md"":""TUNEA TU SMART (MP)""}",10405,
"ObjectId(""6296b11afc39a43814674a22"")","Ensaladera de Cerámica Staub Rojo de 25cms","[""hogar"",""hogar/articulos-de-comedor"",""articulos-de-comedor/ensaladeras-y-fruteros""]",,,189,"{""link-low-md"":""D´COCINA HOME & PROFESSIONAL S.A.C.""}",10406,
"ObjectId(""6296b11afc39a43814674a23"")","NE78 2 en 1 cerradura de puerta de coche decodificador de selección herramienta de desbloqueo herramientas de cerrajería plata -","[""ferreteria"",""ferreteria/cerrajeria"",""cerrajeria/cerraduras"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",320,0.28437500000000004,229,"{""score"":5,""link-low-md"":""Cute Taro""}",10407,
"ObjectId(""6296b11afc39a43814674a24"")","Puño Beanie Sombrero Liso Invierno Cálido Gorro De Esquí blzck","[""deportes"",""deportes/ropa-y-calzado-deportivo-ninas"",""ropa-y-calzado-deportivo-ninas/gorros-gorras-y-viseras-deportivas-ninas"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",260,0.2846153846153846,186,"{""link-low-md"":""PETSOLA""}",10408,
"ObjectId(""6296b11afc39a43814674a25"")","Waflera Imaco 4 Porciones Wm4150 - Blanco","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-alimentos"",""preparacion-de-alimentos/sandwicheras-y-waffleras"",""sandwicheras-y-waffleras/waffleras""]",299,0.4013377926421404,179,"{""score"":4.6,""link-low-md"":""ELECTRODOMESTICOS JARED""}",10409,
"ObjectId(""6296b11afc39a43814674a26"")","Apple Pencil A1603 1Er Generacion Bluetooth","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-tablets"",""accesorios-para-tablets/lapiz-para-tablets""]",799,0.2503128911138923,599,"{""score"":4.4,""link-low-md"":""R&M PORTATILES S.A.C.""}",10410,
"ObjectId(""6296b11afc39a43814674a27"")","Burberry Burberry Women EDP 100 ml","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/perfumeria-y-fragancias"",""perfumeria-y-fragancias/perfumes-para-mujer"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",412,0.3495145631067961,268,"{""score"":5,""link-low-md"":""Perfume Worldwide Inc.""}",10411,
"ObjectId(""6296b11afc39a43814674a28"")","Centro de Entretenimiento Casa Joven Eneza","[""hogar"",""hogar/muebles""]",199,0.10050251256281406,179,"{""score"":4.5,""link-low-md"":""HIPERMERCADOS TOTTUS 1""}",10412,
"ObjectId(""6296b11afc39a43814674a29"")","Teclado Gamer Mecanico RGB para PC y computadoras de escritorio","[""computacion"",""computacion/accesorios-de-computadoras"",""accesorios-de-computadoras/teclados-pc"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",369,0.3523035230352304,239,"{""score"":4.4,""link-low-md"":""MEILAN""}",10413,
"ObjectId(""6296b11afc39a43814674a2a"")","JBL Charge 5 Parlante Bluetooth 5.1 Acuatico 30W","[""tv-audio-y-video"",""tv-audio-y-video/audio"",""audio/docks-y-parlantes"",""docks-y-parlantes/parlantes""]",999,0.3203203203203203,679,"{""score"":4.7,""link-low-md"":""Full Novedades""}",10414,
"ObjectId(""6296b11afc39a43814674a2b"")","Klip Xtreme Montaje 37"" a 60"" Pared TV LCD/TV LCD Curva - KPM-745","[""tv-audio-y-video"",""tv-audio-y-video/tv-y-video"",""tv-y-video/accesorios-de-tv-y-video"",""accesorios-de-tv-y-video/soportes-tv""]",,,179,"{""score"":4.5,""link-low-md"":""Cronos Corp EIRL""}",10415,
"ObjectId(""6296b11afc39a43814674a2c"")","JBL Charge 5 Parlante Bluetooth 5.1 Acuatico 30W","[""tv-audio-y-video"",""tv-audio-y-video/audio"",""audio/docks-y-parlantes"",""docks-y-parlantes/parlantes""]",999,0.3203203203203203,679,"{""score"":4.7,""link-low-md"":""Full Novedades""}",10416,
"ObjectId(""6296b11afc39a43814674a2d"")","De talla grande M-5XL Vintage chaqueta hombres chaqueta Floral hombr =","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/chaquetas-y-abrigos-ligeros-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",245,0.19999999999999996,196,"{""score"":4.3,""link-low-md"":""HONGSHENG MALL""}",10417,179.9
"ObjectId(""6296b11afc39a43814674a2e"")","Artefacto Led 16w60k Blanco","[""hogar"",""hogar/iluminacion"",""iluminacion/iluminacion-interior"",""iluminacion-interior/apliques-y-focos-de-muro""]",91.9,0.500544069640914,45.9,"{""score"":4.5,""link-low-md"":""Falabella""}",10418,
"ObjectId(""6296b11afc39a43814674a2f"")","Maceta con Patas Mica 20 x 11cm-Negro","[""hogar"",""hogar/jardin-y-bbq"",""jardin-y-bbq/accesorios-de-jardin"",""accesorios-de-jardin/macetas-y-accesorios""]",,,69.9,"{""score"":4.5,""link-low-md"":""Falabella""}",10419,
"ObjectId(""6296b11afc39a43814674a30"")","Intex - Inflador Eléctrico Negro","[""hogar"",""hogar/colchones-box-y-almohadas"",""colchones-box-y-almohadas/colchonetas""]",199,0.457286432160804,108,"{""score"":4.5,""link-low-md"":""Withy Toys""}",10420,
"ObjectId(""6296b11afc39a43814674a31"")","Radio 1 Din Usb/Bt Cm-1503Ma","[""tv-audio-y-video"",""tv-audio-y-video/audio-para-autos"",""audio-para-autos/autoestereos""]",149.9,0.13342228152101399,129.9,"{""score"":4.5,""link-low-md"":""Falabella""}",10421,
"ObjectId(""6296b11afc39a43814674a32"")","Funda Magnetica + Mica de Vidrio Templado para Huawei Matepad 11 2021","[""celulares-y-tablets"",""celulares-y-tablets/tiempo-aire""]",205,0.17560975609756102,169,"{}",10422,
"ObjectId(""6296b11afc39a43814674a33"")","Wild Man Estuche RíGido Para Bicicleta Bolsa De Viga Delantera-Negro","[""deportes"",""deportes/ciclismo"",""ciclismo/accesorios-para-bicicletas"",""accesorios-para-bicicletas/guardabarros-bicicletas"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",175,0.2114285714285714,138,"{""score"":4,""link-low-md"":""Good3C""}",10423,
"ObjectId(""6296b11afc39a43814674a34"")","6 unds. Jabon Blanqueador Wink White Soap","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-de-cuidado-corporal"",""articulos-de-cuidado-corporal/jabones-y-limpieza-personal"",""jabones-y-limpieza-personal/limpieza-corporal""]",240,0.39583333333333337,145,"{""score"":4.6,""link-low-md"":""VIGAREX""}",10424,
"ObjectId(""6296b11afc39a43814674a35"")","Zapatilla Skechers Derlo - Azul","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/ropa-y-calzado-para-ninos-y-bebes"",""ropa-y-calzado-para-ninos-y-bebes/calzado-para-ninos"",""calzado-para-ninos/zapatillas-para-ninos""]",239,0.20920502092050208,189,"{""score"":4.5,""link-low-md"":""Richorf Shoes""}",10425,
"ObjectId(""6296b11afc39a43814674a36"")","ENCHEN Shaver 3D Rasuradora eléctrica Máquina de afeitar","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-para-afeitado"",""articulos-para-afeitado/rastrillos-y-sistemas"",""rastrillos-y-sistemas/rastrillos-para-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",140,0.3642857142857143,89,"{""score"":4.4,""link-low-md"":""Water""}",10426,79.9
"ObjectId(""6296b11afc39a43814674a37"")","Nuby pigeon - Extractor de leche Nuby + 3 botellas de leche pigeon","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/bebes"",""bebes/lactancia-y-alimentacion"",""lactancia-y-alimentacion/articulos-para-la-lactancia"",""articulos-para-la-lactancia/extractores-de-leche""]",200,0.30500000000000005,139,"{""score"":4.7,""link-low-md"":""plaza Infantil sac""}",10427,129
"ObjectId(""6296b11afc39a43814674a38"")","Kit de Tinta HP 662 Tricolor Y Negro (CZ104AL) (CZ103AL)","[""computacion"",""computacion/consumibles"",""consumibles/cartuchos-impresora""]",150,0.23399999999999999,114.9,"{""score"":4.7,""link-low-md"":""Ampimo""}",10428,
"ObjectId(""6296b11afc39a43814674a39"")","Whisky Jack Daniels N°7 750ml","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/vinos-y-licores""]",119.9,0.16680567139282731,99.9,"{""score"":4.4,""link-low-md"":""BEBIDAS PREMIUM""}",10429,
"ObjectId(""6296b11afc39a43814674a3a"")","Pack antideslizante + protector de talones","[""moda"",""moda/cuidado-de-zapatos-y-accesorios"",""cuidado-de-zapatos-y-accesorios/sets-de-limpieza""]",19,0.39473684210526316,11.5,"{""score"":4.4,""link-low-md"":""Mia adn Perú""}",10430,
"ObjectId(""6296b11afc39a43814674a3b"")","Maleta para Nintendo Switch Estuche Resistente Grande Rojo con Azul","[""consolas-y-videojuegos"",""consolas-y-videojuegos/nintendo-videojuegos"",""nintendo-videojuegos/accesorios-nintendo"",""accesorios-nintendo/controles-nintendo""]",199.9,0.3701850925462731,125.9,"{""score"":4.7,""link-low-md"":""BOOMERS""}",10431,
"ObjectId(""6296b11afc39a43814674a3c"")","Recetas Sencillas Y Nutritivas Para Runners - Susaeta Ediciones S.A.","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/libros-infantiles"",""libros-infantiles/interactivos-y-estimulacion""]",,,24.9,"{""score"":4.6,""link-low-md"":""Lexus Editores""}",10432,
"ObjectId(""6296b11afc39a43814674a3d"")","ibaby - Silla MecedoraHamaca Vibradora Musical - Celeste","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/bebes"",""bebes/juguetes-y-entretenimiento-para-bebes"",""juguetes-y-entretenimiento-para-bebes/actividad-y-entretenimiento-para-bebes"",""actividad-y-entretenimiento-para-bebes/sillas-mecedoras-y-bouncers""]",300,0.5033333333333334,149,"{""score"":4.7,""link-low-md"":""plaza Infantil sac""}",10433,
"ObjectId(""6296b11afc39a43814674a3e"")","4pcs STOP STOP SNORANDO EQUIPO DE AYUDA DE DORMIR MINI TRANSPARTE ANTILING TRACK","[""salud-y-bienestar"",""salud-y-bienestar/articulos-para-dejar-de-roncar"",""articulos-para-dejar-de-roncar/clips-para-la-nariz"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",68,0.25,51,"{""score"":4.2,""link-low-md"":""Little girl""}",10434,
"ObjectId(""6296b11afc39a43814674a3f"")","Paris Saint-Germain Football Club Away Colours Mbappé 7","[""deportes"",""deportes/fan-shop"",""fan-shop/fan-shop-futbol"",""fan-shop-futbol/ropa-fan-shop-futbol"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",220,0.2318181818181818,169,"{""link-low-md"":""Huang""}",10435,
"ObjectId(""6296b11afc39a43814674a40"")","Zapatillas Urbanas para Hombre Adidas Grand Court-Blanco","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-deportivas-hombre"",""zapatillas-deportivas-hombre/zapatillas-para-caminar-hombre""]",,,,"{""score"":4.5,""link-low-md"":""Falabella""}",10436,
"ObjectId(""6296b11afc39a43814674a41"")","De talla grande M-5XL Vintage chaqueta hombres chaqueta Floral hombr =","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/chaquetas-y-abrigos-ligeros-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",245,0.19999999999999996,196,"{""score"":4.3,""link-low-md"":""HONGSHENG MALL""}",10437,179.9
"ObjectId(""6296b11afc39a43814674a42"")","Amazon Kindle Paperwhite 8GB Resistente al agua Azul Twilight blue","[""libros-y-peliculas"",""libros-y-peliculas/lectores-electronicos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",749,0.3871829105473965,459,"{""score"":4.7,""link-low-md"":""Mr Click Miami""}",10438,419
"ObjectId(""6296b11afc39a43814674a43"")","Harry Potter And The Goblet Of Fire - Hufflepuff Edition (Tapa Flexible) - J.K. ROWLING.","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/literatura-y-novelas"",""literatura-y-novelas/literatura-en-ingles""]",,,62.7,"{""score"":4.7,""link-low-md"":""SBS Libreria""}",10439,
"ObjectId(""6296b11afc39a43814674a44"")","Molde de helado de silicona de 10 orificios Herramientas de fabricación congelada Molde de helado de gel de sílice","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/salchichoneria-quesos-y-gourmet"",""salchichoneria-quesos-y-gourmet/carnes-y-embutidos"",""carnes-y-embutidos/carne-seca"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",386,0.19948186528497414,309,"{""score"":4.3,""link-low-md"":""BlueLine""}",10440,
"ObjectId(""6296b11afc39a43814674a45"")","Anti-Slip World Map Pattern Soft Rubber Game Mouse Pad Keyboard Mat - 80 X 30cm","[""computacion"",""computacion/accesorios-de-computadoras"",""accesorios-de-computadoras/mouse-kit"",""mouse-kit/mousepad"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",280,0.5535714285714286,125,"{""score"":4.1,""link-low-md"":""Yi Sen 3c""}",10441,
