"_id","CustomerId","Date","PaymentMethod","Items"
"ObjectId(""6296b205fc39a43814674fa0"")",1904,"2020-04-07T17:14:19.000Z","{""Cash"":""Debit""}","[{""ProductId"":10155,""Amount"":4},{""ProductId"":10481,""Amount"":1},{""ProductId"":10222,""Amount"":11},{""ProductId"":10055,""Amount"":1},{""ProductId"":10292,""Amount"":1},{""ProductId"":10447,""Amount"":3},{""ProductId"":10224,""Amount"":1},{""ProductId"":10475,""Amount"":3},{""ProductId"":10327,""Amount"":2},{""ProductId"":10106,""Amount"":1},{""ProductId"":10141,""Amount"":7},{""ProductId"":10395,""Amount"":2},{""ProductId"":10096,""Amount"":0},{""ProductId"":10266,""Amount"":2},{""ProductId"":10287,""Amount"":1},{""ProductId"":10211,""Amount"":0},{""ProductId"":10314,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814674fa1"")",1182,"2020-03-05T13:13:37.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Pichincha""}}","[{""ProductId"":10015,""Amount"":7}]"
"ObjectId(""6296b205fc39a43814674fa2"")",1796,"2019-08-27T14:42:45.000Z","{""Cash"":""Debit""}","[{""ProductId"":10392,""Amount"":3},{""ProductId"":10206,""Amount"":2},{""ProductId"":10222,""Amount"":11},{""ProductId"":10439,""Amount"":3},{""ProductId"":10213,""Amount"":4},{""ProductId"":10162,""Amount"":4},{""ProductId"":10043,""Amount"":0},{""ProductId"":10496,""Amount"":2},{""ProductId"":10106,""Amount"":1},{""ProductId"":10467,""Amount"":4},{""ProductId"":10225,""Amount"":7},{""ProductId"":10232,""Amount"":5},{""ProductId"":10475,""Amount"":3},{""ProductId"":10368,""Amount"":4},{""ProductId"":10225,""Amount"":7},{""ProductId"":10110,""Amount"":4},{""ProductId"":10010,""Amount"":8}]"
"ObjectId(""6296b205fc39a43814674fa3"")",1822,"2020-03-20T15:21:57.000Z","{""Cash"":""Cash""}","[{""ProductId"":10123,""Amount"":2},{""ProductId"":10177,""Amount"":0},{""ProductId"":10215,""Amount"":1},{""ProductId"":10085,""Amount"":2},{""ProductId"":10235,""Amount"":4},{""ProductId"":10110,""Amount"":4},{""ProductId"":10366,""Amount"":2},{""ProductId"":10134,""Amount"":9},{""ProductId"":10073,""Amount"":4},{""ProductId"":10414,""Amount"":1},{""ProductId"":10371,""Amount"":2},{""ProductId"":10111,""Amount"":1},{""ProductId"":10401,""Amount"":2},{""ProductId"":10128,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674fa4"")",1617,"2020-03-09T03:04:44.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Pichincha""}}","[{""ProductId"":10264,""Amount"":1},{""ProductId"":10119,""Amount"":2},{""ProductId"":10163,""Amount"":0},{""ProductId"":10026,""Amount"":3},{""ProductId"":10077,""Amount"":3},{""ProductId"":10297,""Amount"":0},{""ProductId"":10101,""Amount"":4},{""ProductId"":10327,""Amount"":2},{""ProductId"":10127,""Amount"":3},{""ProductId"":10225,""Amount"":7},{""ProductId"":10094,""Amount"":4},{""ProductId"":10237,""Amount"":1},{""ProductId"":10060,""Amount"":0},{""ProductId"":10087,""Amount"":1},{""ProductId"":10342,""Amount"":5},{""ProductId"":10263,""Amount"":3},{""ProductId"":10425,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814674fa5"")",1950,"2019-07-13T12:07:17.000Z","{""Cash"":""Cash""}","[{""ProductId"":10143,""Amount"":1},{""ProductId"":10384,""Amount"":0},{""ProductId"":10023,""Amount"":1},{""ProductId"":10411,""Amount"":3},{""ProductId"":10459,""Amount"":3},{""ProductId"":10405,""Amount"":3},{""ProductId"":10115,""Amount"":6},{""ProductId"":10214,""Amount"":9},{""ProductId"":10241,""Amount"":1},{""ProductId"":10415,""Amount"":1},{""ProductId"":10283,""Amount"":4},{""ProductId"":10250,""Amount"":1},{""ProductId"":10174,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674fa6"")",1369,"2020-04-17T09:03:47.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10007,""Amount"":3},{""ProductId"":10171,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fa7"")",1063,"2020-03-18T06:34:25.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Ripley""}}","[{""ProductId"":10172,""Amount"":1},{""ProductId"":10412,""Amount"":8},{""ProductId"":10050,""Amount"":1},{""ProductId"":10086,""Amount"":0},{""ProductId"":10368,""Amount"":4},{""ProductId"":10471,""Amount"":6}]"
"ObjectId(""6296b205fc39a43814674fa8"")",1858,"2020-03-14T08:39:12.000Z","{""Cash"":""Debit""}","[{""ProductId"":10073,""Amount"":4},{""ProductId"":10222,""Amount"":11},{""ProductId"":10139,""Amount"":3},{""ProductId"":10110,""Amount"":4},{""ProductId"":10225,""Amount"":7},{""ProductId"":10412,""Amount"":8},{""ProductId"":10275,""Amount"":3},{""ProductId"":10134,""Amount"":9},{""ProductId"":10112,""Amount"":3},{""ProductId"":10445,""Amount"":4},{""ProductId"":10317,""Amount"":2},{""ProductId"":10416,""Amount"":6},{""ProductId"":10374,""Amount"":2},{""ProductId"":10067,""Amount"":6},{""ProductId"":10262,""Amount"":2},{""ProductId"":10366,""Amount"":2},{""ProductId"":10038,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fa9"")",1119,"2020-04-07T02:58:32.000Z","{""Credit"":{""Quotes"":6,""Back"":""Banco Ripley""}}","[{""ProductId"":10190,""Amount"":5},{""ProductId"":10125,""Amount"":1},{""ProductId"":10357,""Amount"":2},{""ProductId"":10439,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674faa"")",1394,"2020-02-18T09:56:02.000Z","{""Cash"":""Debit""}","[{""ProductId"":10044,""Amount"":1},{""ProductId"":10220,""Amount"":0},{""ProductId"":10266,""Amount"":2},{""ProductId"":10110,""Amount"":4},{""ProductId"":10284,""Amount"":3},{""ProductId"":10077,""Amount"":3},{""ProductId"":10111,""Amount"":1},{""ProductId"":10459,""Amount"":3},{""ProductId"":10010,""Amount"":8},{""ProductId"":10391,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674fab"")",1578,"2020-08-09T21:58:52.000Z","{""Cash"":""Cash""}","[{""ProductId"":10334,""Amount"":5},{""ProductId"":10189,""Amount"":2},{""ProductId"":10291,""Amount"":0},{""ProductId"":10375,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814674fac"")",1348,"2019-06-01T03:14:12.000Z","{""Cash"":""Cash""}","[{""ProductId"":10402,""Amount"":2},{""ProductId"":10093,""Amount"":2},{""ProductId"":10139,""Amount"":3},{""ProductId"":10134,""Amount"":9},{""ProductId"":10467,""Amount"":4},{""ProductId"":10423,""Amount"":2},{""ProductId"":10222,""Amount"":11},{""ProductId"":10484,""Amount"":5},{""ProductId"":10149,""Amount"":2},{""ProductId"":10334,""Amount"":5},{""ProductId"":10066,""Amount"":1},{""ProductId"":10064,""Amount"":0},{""ProductId"":10134,""Amount"":9},{""ProductId"":10447,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674fad"")",1508,"2019-10-19T01:07:24.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Ripley""}}","[{""ProductId"":10348,""Amount"":3},{""ProductId"":10075,""Amount"":3},{""ProductId"":10158,""Amount"":0},{""ProductId"":10157,""Amount"":3},{""ProductId"":10498,""Amount"":1},{""ProductId"":10401,""Amount"":2},{""ProductId"":10128,""Amount"":3},{""ProductId"":10062,""Amount"":4},{""ProductId"":10209,""Amount"":1},{""ProductId"":10104,""Amount"":1},{""ProductId"":10350,""Amount"":3},{""ProductId"":10494,""Amount"":0},{""ProductId"":10073,""Amount"":4},{""ProductId"":10005,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674fae"")",1860,"2019-02-13T09:10:09.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10290,""Amount"":2},{""ProductId"":10493,""Amount"":7},{""ProductId"":10114,""Amount"":1},{""ProductId"":10314,""Amount"":4},{""ProductId"":10333,""Amount"":2},{""ProductId"":10418,""Amount"":7}]"
"ObjectId(""6296b205fc39a43814674faf"")",1826,"2019-01-08T12:05:41.000Z","{""Credit"":{""Quotes"":6,""Back"":""BBVA""}}","[{""ProductId"":10269,""Amount"":5},{""ProductId"":10238,""Amount"":2},{""ProductId"":10096,""Amount"":0},{""ProductId"":10452,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fb0"")",1048,"2020-06-09T02:35:39.000Z","{""Cash"":""Cash""}","[{""ProductId"":10122,""Amount"":5},{""ProductId"":10455,""Amount"":3},{""ProductId"":10492,""Amount"":3},{""ProductId"":10073,""Amount"":4},{""ProductId"":10139,""Amount"":3},{""ProductId"":10463,""Amount"":3},{""ProductId"":10045,""Amount"":5},{""ProductId"":10431,""Amount"":5},{""ProductId"":10460,""Amount"":0},{""ProductId"":10239,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674fb1"")",1131,"2020-09-15T05:26:14.000Z","{""Credit"":{""Quotes"":4,""Back"":""BBVA""}}","[{""ProductId"":10467,""Amount"":4},{""ProductId"":10072,""Amount"":2},{""ProductId"":10496,""Amount"":2},{""ProductId"":10228,""Amount"":0},{""ProductId"":10216,""Amount"":0},{""ProductId"":10136,""Amount"":2},{""ProductId"":10129,""Amount"":3},{""ProductId"":10074,""Amount"":4},{""ProductId"":10257,""Amount"":0},{""ProductId"":10179,""Amount"":5},{""ProductId"":10154,""Amount"":1},{""ProductId"":10269,""Amount"":5},{""ProductId"":10149,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fb2"")",1383,"2019-02-07T22:37:02.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10175,""Amount"":3},{""ProductId"":10321,""Amount"":11},{""ProductId"":10471,""Amount"":6},{""ProductId"":10141,""Amount"":7},{""ProductId"":10169,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fb3"")",1593,"2019-04-01T14:22:34.000Z","{""Cash"":""Cash""}","[{""ProductId"":10484,""Amount"":5},{""ProductId"":10469,""Amount"":1},{""ProductId"":10261,""Amount"":2},{""ProductId"":10368,""Amount"":4},{""ProductId"":10230,""Amount"":4},{""ProductId"":10162,""Amount"":4},{""ProductId"":10348,""Amount"":3},{""ProductId"":10446,""Amount"":5},{""ProductId"":10225,""Amount"":7},{""ProductId"":10421,""Amount"":1},{""ProductId"":10293,""Amount"":0},{""ProductId"":10182,""Amount"":2},{""ProductId"":10075,""Amount"":3},{""ProductId"":10036,""Amount"":1},{""ProductId"":10490,""Amount"":2},{""ProductId"":10045,""Amount"":5},{""ProductId"":10494,""Amount"":0},{""ProductId"":10353,""Amount"":3},{""ProductId"":10324,""Amount"":6}]"
"ObjectId(""6296b205fc39a43814674fb4"")",1484,"2020-03-25T06:45:35.000Z","{""Cash"":""Debit""}","[{""ProductId"":10215,""Amount"":1},{""ProductId"":10189,""Amount"":2},{""ProductId"":10476,""Amount"":2},{""ProductId"":10431,""Amount"":5},{""ProductId"":10151,""Amount"":0},{""ProductId"":10301,""Amount"":2},{""ProductId"":10076,""Amount"":0},{""ProductId"":10448,""Amount"":1},{""ProductId"":10225,""Amount"":7},{""ProductId"":10343,""Amount"":0},{""ProductId"":10009,""Amount"":0},{""ProductId"":10361,""Amount"":2},{""ProductId"":10419,""Amount"":3},{""ProductId"":10081,""Amount"":5},{""ProductId"":10127,""Amount"":3},{""ProductId"":10278,""Amount"":5},{""ProductId"":10072,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fb5"")",1159,"2020-03-01T11:58:48.000Z","{""Cash"":""Debit""}","[{""ProductId"":10333,""Amount"":2},{""ProductId"":10214,""Amount"":9},{""ProductId"":10356,""Amount"":4},{""ProductId"":10258,""Amount"":1},{""ProductId"":10089,""Amount"":3},{""ProductId"":10418,""Amount"":7},{""ProductId"":10200,""Amount"":4},{""ProductId"":10057,""Amount"":3},{""ProductId"":10118,""Amount"":2},{""ProductId"":10225,""Amount"":7},{""ProductId"":10269,""Amount"":5},{""ProductId"":10448,""Amount"":1},{""ProductId"":10160,""Amount"":2},{""ProductId"":10439,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674fb6"")",1140,"2019-11-02T12:02:45.000Z","{""Cash"":""Cash""}","[{""ProductId"":10286,""Amount"":4},{""ProductId"":10342,""Amount"":5},{""ProductId"":10134,""Amount"":9},{""ProductId"":10289,""Amount"":2},{""ProductId"":10414,""Amount"":1},{""ProductId"":10190,""Amount"":5},{""ProductId"":10442,""Amount"":1},{""ProductId"":10125,""Amount"":1},{""ProductId"":10475,""Amount"":3},{""ProductId"":10328,""Amount"":0},{""ProductId"":10434,""Amount"":2},{""ProductId"":10196,""Amount"":0},{""ProductId"":10205,""Amount"":4},{""ProductId"":10298,""Amount"":1},{""ProductId"":10015,""Amount"":7},{""ProductId"":10476,""Amount"":2},{""ProductId"":10447,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674fb7"")",1357,"2020-11-13T13:24:57.000Z","{""Credit"":{""Quotes"":3,""Back"":""BBVA""}}","[{""ProductId"":10028,""Amount"":0},{""ProductId"":10321,""Amount"":11},{""ProductId"":10093,""Amount"":2},{""ProductId"":10067,""Amount"":6},{""ProductId"":10328,""Amount"":0},{""ProductId"":10038,""Amount"":2},{""ProductId"":10206,""Amount"":2},{""ProductId"":10445,""Amount"":4},{""ProductId"":10324,""Amount"":6},{""ProductId"":10191,""Amount"":1},{""ProductId"":10067,""Amount"":6},{""ProductId"":10413,""Amount"":1},{""ProductId"":10268,""Amount"":2},{""ProductId"":10156,""Amount"":1},{""ProductId"":10358,""Amount"":0},{""ProductId"":10425,""Amount"":4},{""ProductId"":10073,""Amount"":4},{""ProductId"":10420,""Amount"":0},{""ProductId"":10417,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fb8"")",1589,"2020-11-11T10:03:54.000Z","{""Credit"":{""Quotes"":5,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10016,""Amount"":3},{""ProductId"":10207,""Amount"":0},{""ProductId"":10155,""Amount"":4},{""ProductId"":10362,""Amount"":4},{""ProductId"":10368,""Amount"":4},{""ProductId"":10269,""Amount"":5},{""ProductId"":10476,""Amount"":2},{""ProductId"":10237,""Amount"":1},{""ProductId"":10163,""Amount"":0},{""ProductId"":10366,""Amount"":2},{""ProductId"":10141,""Amount"":7},{""ProductId"":10129,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674fb9"")",1476,"2020-02-03T20:39:47.000Z","{""Cash"":""Cash""}","[{""ProductId"":10448,""Amount"":1},{""ProductId"":10147,""Amount"":2},{""ProductId"":10074,""Amount"":4},{""ProductId"":10296,""Amount"":0},{""ProductId"":10416,""Amount"":6},{""ProductId"":10113,""Amount"":2},{""ProductId"":10419,""Amount"":3},{""ProductId"":10350,""Amount"":3},{""ProductId"":10432,""Amount"":0},{""ProductId"":10301,""Amount"":2},{""ProductId"":10112,""Amount"":3},{""ProductId"":10356,""Amount"":4},{""ProductId"":10134,""Amount"":9},{""ProductId"":10050,""Amount"":1},{""ProductId"":10238,""Amount"":2},{""ProductId"":10089,""Amount"":3},{""ProductId"":10338,""Amount"":4},{""ProductId"":10121,""Amount"":3},{""ProductId"":10280,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674fba"")",1212,"2019-11-02T06:23:13.000Z","{""Credit"":{""Quotes"":2,""Back"":""BBVA""}}","[{""ProductId"":10286,""Amount"":4},{""ProductId"":10056,""Amount"":1},{""ProductId"":10278,""Amount"":5},{""ProductId"":10105,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674fbb"")",1581,"2020-04-23T03:08:34.000Z","{""Cash"":""Cash""}","[{""ProductId"":10423,""Amount"":2},{""ProductId"":10069,""Amount"":1},{""ProductId"":10019,""Amount"":3},{""ProductId"":10013,""Amount"":1},{""ProductId"":10437,""Amount"":3},{""ProductId"":10041,""Amount"":1},{""ProductId"":10286,""Amount"":4},{""ProductId"":10288,""Amount"":1},{""ProductId"":10352,""Amount"":0},{""ProductId"":10212,""Amount"":2},{""ProductId"":10134,""Amount"":9},{""ProductId"":10226,""Amount"":0},{""ProductId"":10278,""Amount"":5},{""ProductId"":10141,""Amount"":7},{""ProductId"":10112,""Amount"":3},{""ProductId"":10493,""Amount"":7},{""ProductId"":10317,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fbc"")",1294,"2019-08-16T16:01:44.000Z","{""Cash"":""Cash""}","[{""ProductId"":10397,""Amount"":2},{""ProductId"":10412,""Amount"":8},{""ProductId"":10278,""Amount"":5},{""ProductId"":10150,""Amount"":1},{""ProductId"":10266,""Amount"":2},{""ProductId"":10128,""Amount"":3},{""ProductId"":10484,""Amount"":5},{""ProductId"":10186,""Amount"":2},{""ProductId"":10089,""Amount"":3},{""ProductId"":10137,""Amount"":2},{""ProductId"":10045,""Amount"":5},{""ProductId"":10464,""Amount"":3},{""ProductId"":10205,""Amount"":4},{""ProductId"":10063,""Amount"":1},{""ProductId"":10314,""Amount"":4},{""ProductId"":10045,""Amount"":5},{""ProductId"":10438,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814674fbd"")",1791,"2019-02-19T21:27:45.000Z","{""Cash"":""Debit""}","[{""ProductId"":10232,""Amount"":5},{""ProductId"":10134,""Amount"":9},{""ProductId"":10281,""Amount"":1},{""ProductId"":10150,""Amount"":1},{""ProductId"":10190,""Amount"":5},{""ProductId"":10361,""Amount"":2},{""ProductId"":10141,""Amount"":7},{""ProductId"":10412,""Amount"":8},{""ProductId"":10144,""Amount"":1},{""ProductId"":10063,""Amount"":1},{""ProductId"":10272,""Amount"":1},{""ProductId"":10457,""Amount"":2},{""ProductId"":10115,""Amount"":6},{""ProductId"":10015,""Amount"":7},{""ProductId"":10269,""Amount"":5},{""ProductId"":10209,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674fbe"")",1191,"2020-07-10T04:29:57.000Z","{""Cash"":""Cash""}","[{""ProductId"":10070,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674fbf"")",1569,"2020-09-19T12:44:26.000Z","{""Cash"":""Debit""}","[{""ProductId"":10049,""Amount"":3},{""ProductId"":10362,""Amount"":4},{""ProductId"":10359,""Amount"":6},{""ProductId"":10401,""Amount"":2},{""ProductId"":10218,""Amount"":1},{""ProductId"":10493,""Amount"":7},{""ProductId"":10363,""Amount"":6},{""ProductId"":10137,""Amount"":2},{""ProductId"":10498,""Amount"":1},{""ProductId"":10423,""Amount"":2},{""ProductId"":10179,""Amount"":5},{""ProductId"":10093,""Amount"":2},{""ProductId"":10031,""Amount"":4},{""ProductId"":10200,""Amount"":4},{""ProductId"":10471,""Amount"":6},{""ProductId"":10056,""Amount"":1},{""ProductId"":10450,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fc0"")",1298,"2020-02-16T05:01:08.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10094,""Amount"":4},{""ProductId"":10121,""Amount"":3},{""ProductId"":10062,""Amount"":4},{""ProductId"":10423,""Amount"":2},{""ProductId"":10481,""Amount"":1},{""ProductId"":10103,""Amount"":3},{""ProductId"":10115,""Amount"":6},{""ProductId"":10275,""Amount"":3},{""ProductId"":10231,""Amount"":2},{""ProductId"":10334,""Amount"":5},{""ProductId"":10049,""Amount"":3},{""ProductId"":10230,""Amount"":4},{""ProductId"":10084,""Amount"":1},{""ProductId"":10466,""Amount"":0},{""ProductId"":10409,""Amount"":0},{""ProductId"":10138,""Amount"":3},{""ProductId"":10112,""Amount"":3},{""ProductId"":10323,""Amount"":1},{""ProductId"":10048,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814674fc1"")",1057,"2020-02-03T23:01:21.000Z","{""Cash"":""Debit""}","[{""ProductId"":10314,""Amount"":4},{""ProductId"":10015,""Amount"":7},{""ProductId"":10214,""Amount"":9},{""ProductId"":10009,""Amount"":0},{""ProductId"":10494,""Amount"":0},{""ProductId"":10119,""Amount"":2},{""ProductId"":10334,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814674fc2"")",1671,"2019-01-17T10:01:45.000Z","{""Cash"":""Debit""}","[{""ProductId"":10324,""Amount"":6},{""ProductId"":10324,""Amount"":6},{""ProductId"":10077,""Amount"":3},{""ProductId"":10345,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814674fc3"")",1724,"2020-02-24T12:43:55.000Z","{""Credit"":{""Quotes"":3,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10300,""Amount"":2},{""ProductId"":10496,""Amount"":2},{""ProductId"":10230,""Amount"":4},{""ProductId"":10459,""Amount"":3},{""ProductId"":10411,""Amount"":3},{""ProductId"":10067,""Amount"":6},{""ProductId"":10264,""Amount"":1},{""ProductId"":10324,""Amount"":6},{""ProductId"":10019,""Amount"":3},{""ProductId"":10232,""Amount"":5},{""ProductId"":10031,""Amount"":4},{""ProductId"":10468,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674fc4"")",1392,"2019-08-23T18:54:20.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Ripley""}}","[{""ProductId"":10113,""Amount"":2},{""ProductId"":10423,""Amount"":2},{""ProductId"":10486,""Amount"":0},{""ProductId"":10452,""Amount"":2},{""ProductId"":10416,""Amount"":6},{""ProductId"":10310,""Amount"":1},{""ProductId"":10129,""Amount"":3},{""ProductId"":10222,""Amount"":11},{""ProductId"":10162,""Amount"":4},{""ProductId"":10004,""Amount"":1},{""ProductId"":10186,""Amount"":2},{""ProductId"":10225,""Amount"":7},{""ProductId"":10262,""Amount"":2},{""ProductId"":10418,""Amount"":7},{""ProductId"":10323,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674fc5"")",1419,"2020-10-05T09:04:06.000Z","{""Cash"":""Debit""}","[{""ProductId"":10006,""Amount"":2},{""ProductId"":10175,""Amount"":3},{""ProductId"":10214,""Amount"":9},{""ProductId"":10032,""Amount"":2},{""ProductId"":10402,""Amount"":2},{""ProductId"":10340,""Amount"":1},{""ProductId"":10363,""Amount"":6},{""ProductId"":10045,""Amount"":5},{""ProductId"":10278,""Amount"":5},{""ProductId"":10258,""Amount"":1},{""ProductId"":10278,""Amount"":5},{""ProductId"":10300,""Amount"":2},{""ProductId"":10126,""Amount"":1},{""ProductId"":10367,""Amount"":2},{""ProductId"":10224,""Amount"":1},{""ProductId"":10104,""Amount"":1},{""ProductId"":10325,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814674fc6"")",1343,"2020-06-08T13:08:06.000Z","{""Cash"":""Cash""}","[{""ProductId"":10094,""Amount"":4},{""ProductId"":10235,""Amount"":4},{""ProductId"":10165,""Amount"":3},{""ProductId"":10291,""Amount"":0},{""ProductId"":10006,""Amount"":2},{""ProductId"":10074,""Amount"":4},{""ProductId"":10244,""Amount"":1},{""ProductId"":10235,""Amount"":4}]"
